Date,Index,Sector 
2014-08-20,659.64,IT
2014-08-21,663.02,IT
2014-08-22,663.14,IT
2014-08-25,663.24,IT
2014-08-26,663.77,IT
2014-08-27,663.4,IT
2014-08-28,661.94,IT
2014-08-29,664.91,IT
2014-09-02,665.83,IT
2014-09-03,661.11,IT
2014-09-04,660.5,IT
2014-09-05,664.77,IT
2014-09-08,665.77,IT
2014-09-09,661.5,IT
2014-09-10,667.03,IT
2014-09-11,667.84,IT
2014-09-12,664.9,IT
2014-09-15,660.7,IT
2014-09-16,665.17,IT
2014-09-17,666.39,IT
2014-09-18,670.76,IT
2014-09-19,668.32,IT
2014-09-22,663.23,IT
2014-09-23,661.85,IT
2014-09-24,666.22,IT
2014-09-25,651.03,IT
2014-09-26,659,IT
2014-09-29,658.37,IT
2014-09-30,659.92,IT
2014-10-01,649.07,IT
2014-10-02,649.33,IT
2014-10-03,654.33,IT
2014-10-06,654.23,IT
2014-10-07,643.4,IT
2014-10-08,656.11,IT
2014-10-09,645.16,IT
2014-10-10,627.18,IT
2014-10-13,619.36,IT
2014-10-14,621.11,IT
2014-10-15,616.46,IT
2014-10-16,612.98,IT
2014-10-17,620.32,IT
2014-10-20,624.47,IT
2014-10-21,637.96,IT
2014-10-22,634.44,IT
2014-10-23,644.14,IT
2014-10-24,649.34,IT
2014-10-27,649.59,IT
2014-10-28,658.82,IT
2014-10-29,657.74,IT
2014-10-30,659.28,IT
2014-10-31,670.87,IT
2014-11-03,673.55,IT
2014-11-04,673.86,IT
2014-11-05,675.64,IT
2014-11-06,675.17,IT
2014-11-07,674.94,IT
2014-11-10,676.73,IT
2014-11-11,677.36,IT
2014-11-12,678.96,IT
2014-11-13,683,IT
2014-11-14,687.21,IT
2014-11-17,686.04,IT
2014-11-18,688.66,IT
2014-11-19,684.23,IT
2014-11-20,688.62,IT
2014-11-21,690.07,IT
2014-11-24,694.91,IT
2014-11-25,695.36,IT
2014-11-26,701.58,IT
2014-11-28,704.2,IT
2014-12-01,696.4,IT
2014-12-02,698.19,IT
2014-12-03,701.39,IT
2014-12-04,702.13,IT
2014-12-05,701,IT
2014-12-08,692.45,IT
2014-12-09,695.71,IT
2014-12-10,684.33,IT
2014-12-11,687.79,IT
2014-12-12,677.04,IT
2014-12-15,673.03,IT
2014-12-16,663.13,IT
2014-12-17,675.85,IT
2014-12-18,696.38,IT
2014-12-19,697.01,IT
2014-12-22,704.56,IT
2014-12-23,706.51,IT
2014-12-24,705.84,IT
2014-12-26,708.74,IT
2014-12-29,705.27,IT
2014-12-30,700.34,IT
2014-12-31,691.95,IT
2015-01-02,690.92,IT
2015-01-05,678.72,IT
2015-01-06,670.42,IT
2015-01-07,676.22,IT
2015-01-08,691.58,IT
2015-01-09,689.64,IT
2015-01-12,680.37,IT
2015-01-13,679.93,IT
2015-01-14,676.32,IT
2015-01-15,666.43,IT
2015-01-16,672.52,IT
2015-01-20,678.03,IT
2015-01-21,679.02,IT
2015-01-22,692.29,IT
2015-01-23,693.44,IT
2015-01-26,690.41,IT
2015-01-27,667.81,IT
2015-01-28,667.37,IT
2015-01-29,674.56,IT
2015-01-30,664.92,IT
2015-02-02,671.84,IT
2015-02-03,678.77,IT
2015-02-04,679.6,IT
2015-02-05,685.81,IT
2015-02-06,681.48,IT
2015-02-09,680.46,IT
2015-02-10,691.26,IT
2015-02-11,694.19,IT
2015-02-12,705.57,IT
2015-02-13,710.59,IT
2015-02-17,710.56,IT
2015-02-18,711.67,IT
2015-02-19,714.51,IT
2015-02-20,719,IT
2015-02-23,720.13,IT
2015-02-24,721.28,IT
2015-02-25,716.45,IT
2015-02-26,721.24,IT
2015-02-27,717.41,IT
2015-03-02,724.39,IT
2015-03-03,718.63,IT
2015-03-04,716.29,IT
2015-03-05,715.41,IT
2015-03-06,707.18,IT
2015-03-09,710.66,IT
2015-03-10,695.12,IT
2015-03-11,690.3,IT
2015-03-12,693.95,IT
2015-03-13,690.31,IT
2015-03-16,698.68,IT
2015-03-17,699.07,IT
2015-03-18,707.93,IT
2015-03-19,706.72,IT
2015-03-20,710.46,IT
2015-03-23,711.09,IT
2015-03-24,709.01,IT
2015-03-25,690.11,IT
2015-03-26,690.55,IT
2015-03-27,691.69,IT
2015-03-30,699.7,IT
2015-03-31,693.12,IT
2015-04-01,690.06,IT
2015-04-02,689.62,IT
2015-04-06,696.43,IT
2015-04-07,695.42,IT
2015-04-08,697.11,IT
2015-04-09,699.9,IT
2015-04-10,702.61,IT
2015-04-13,700.2,IT
2015-04-14,697.84,IT
2015-04-15,703.97,IT
2015-04-16,701.92,IT
2015-04-17,691.81,IT
2015-04-20,704.17,IT
2015-04-21,703.71,IT
2015-04-22,711.4,IT
2015-04-23,712.82,IT
2015-04-24,719.94,IT
2015-04-27,722.54,IT
2015-04-28,723.76,IT
2015-04-29,720.26,IT
2015-04-30,708.92,IT
2015-05-01,719.33,IT
2015-05-04,719.28,IT
2015-05-05,708.03,IT
2015-05-06,702.3,IT
2015-05-07,706.84,IT
2015-05-08,717.69,IT
2015-05-11,713.69,IT
2015-05-12,709.85,IT
2015-05-13,713.14,IT
2015-05-14,725.49,IT
2015-05-15,723.05,IT
2015-05-18,726.03,IT
2015-05-19,724.21,IT
2015-05-20,724.24,IT
2015-05-21,726.83,IT
2015-05-22,726.98,IT
2015-05-26,716.62,IT
2015-05-27,729.65,IT
2015-05-28,728.87,IT
2015-05-29,723.41,IT
2015-06-01,725.82,IT
2015-06-02,723.78,IT
2015-06-03,724.94,IT
2015-06-04,718.22,IT
2015-06-05,716.74,IT
2015-06-08,708.02,IT
2015-06-09,706.7,IT
2015-06-10,717.97,IT
2015-06-11,717.37,IT
2015-06-12,711.53,IT
2015-06-15,707.21,IT
2015-06-16,711.37,IT
2015-06-17,712.87,IT
2015-06-18,718.75,IT
2015-06-19,713.46,IT
2015-06-22,718.34,IT
2015-06-23,718.1,IT
2015-06-24,715.19,IT
2015-06-25,712.96,IT
2015-06-26,706.18,IT
2015-06-29,690.77,IT
2015-06-30,691.8,IT
2015-07-01,696.22,IT
2015-07-02,697.35,IT
2015-07-06,694.16,IT
2015-07-07,694.45,IT
2015-07-08,682.88,IT
2015-07-09,680.7,IT
2015-07-10,691.48,IT
2015-07-13,702.71,IT
2015-07-14,705.43,IT
2015-07-15,706.24,IT
2015-07-16,715.28,IT
2015-07-17,727.83,IT
2015-07-20,731.61,IT
2015-07-21,728.08,IT
2015-07-22,716.13,IT
2015-07-23,714.3,IT
2015-07-24,710.03,IT
2015-07-27,703.2,IT
2015-07-28,709.77,IT
2015-07-29,714.59,IT
2015-07-30,715.57,IT
2015-07-31,712.03,IT
2015-08-03,708.69,IT
2015-08-04,703.68,IT
2015-08-05,710.83,IT
2015-08-06,703.52,IT
2015-08-07,703.83,IT
2015-08-10,714.81,IT
2015-08-11,702.92,IT
2015-08-12,706.66,IT
2015-08-13,704.96,IT
2015-08-14,708.57,IT
2015-08-17,712.72,IT
2015-08-18,708.55,IT
2015-08-19,702.5,IT
2015-08-20,685.23,IT
2015-08-21,656.35,IT
2015-08-24,633.63,IT
2015-08-25,626.12,IT
2015-08-26,659.17,IT
2015-08-27,675.01,IT
2015-08-28,676.62,IT
2015-08-31,670.62,IT
2015-09-01,648.14,IT
2015-09-02,665.14,IT
2015-09-03,664.43,IT
2015-09-04,654.58,IT
2015-09-08,673.11,IT
2015-09-09,664.11,IT
2015-09-10,671,IT
2015-09-11,675.09,IT
2015-09-14,673.21,IT
2015-09-15,681.74,IT
2015-09-16,685.36,IT
2015-09-17,680.73,IT
2015-09-18,671.73,IT
2015-09-21,678.42,IT
2015-09-22,667.73,IT
2015-09-23,669.33,IT
2015-09-24,669.32,IT
2015-09-25,668.18,IT
2015-09-28,652.43,IT
2015-09-29,648.84,IT
2015-09-30,663.55,IT
2015-10-01,663.26,IT
2015-10-02,673.35,IT
2015-10-05,686.32,IT
2015-10-06,687.56,IT
2015-10-07,690.22,IT
2015-10-08,693.32,IT
2015-10-09,696.86,IT
2015-10-12,698.31,IT
2015-10-13,696.03,IT
2015-10-14,695.35,IT
2015-10-15,703.27,IT
2015-10-16,705.28,IT
2015-10-19,707.45,IT
2015-10-20,704.97,IT
2015-10-21,699.46,IT
2015-10-22,715.98,IT
2015-10-23,737.78,IT
2015-10-26,735.42,IT
2015-10-27,731.41,IT
2015-10-28,742.57,IT
2015-10-29,740.03,IT
2015-10-30,734.33,IT
2015-11-02,741.61,IT
2015-11-03,746.37,IT
2015-11-04,747.06,IT
2015-11-05,744.68,IT
2015-11-06,747.73,IT
2015-11-09,740.23,IT
2015-11-10,734.9,IT
2015-11-11,734.63,IT
2015-11-12,727.92,IT
2015-11-13,713.29,IT
2015-11-16,723.43,IT
2015-11-17,722.78,IT
2015-11-18,734.35,IT
2015-11-19,737.47,IT
2015-11-20,743.81,IT
2015-11-23,739.98,IT
2015-11-24,740.09,IT
2015-11-25,737.28,IT
2015-11-27,738.3,IT
2015-11-30,738.69,IT
2015-12-01,746.82,IT
2015-12-02,742.08,IT
2015-12-03,732.52,IT
2015-12-04,750.26,IT
2015-12-07,745.99,IT
2015-12-08,744.33,IT
2015-12-09,733.35,IT
2015-12-10,734.86,IT
2015-12-11,719.66,IT
2015-12-14,724.24,IT
2015-12-15,727.28,IT
2015-12-16,736.82,IT
2015-12-17,724.96,IT
2015-12-18,710.23,IT
2015-12-21,717.73,IT
2015-12-22,722.58,IT
2015-12-23,728.44,IT
2015-12-24,727.49,IT
2015-12-28,727.93,IT
2015-12-29,737.69,IT
2015-12-30,731.94,IT
2015-12-31,721.48,IT
2016-01-04,710.26,IT
2016-01-05,707.25,IT
2016-01-06,698.2,IT
2016-01-07,676.27,IT
2016-01-08,670.88,IT
2016-01-11,675.09,IT
2016-01-12,683.49,IT
2016-01-13,664.42,IT
2016-01-14,677.84,IT
2016-01-15,656.49,IT
2016-01-19,656.05,IT
2016-01-20,651.82,IT
2016-01-21,654,IT
2016-01-22,672.35,IT
2016-01-25,663.14,IT
2016-01-26,669.13,IT
2016-01-27,652.64,IT
2016-01-28,662.3,IT
2016-01-29,686.16,IT
2016-02-01,687.49,IT
2016-02-02,673.58,IT
2016-02-03,671.06,IT
2016-02-04,671.84,IT
2016-02-05,649.34,IT
2016-02-08,638.73,IT
2016-02-09,636.18,IT
2016-02-10,638.45,IT
2016-02-11,637.17,IT
2016-02-12,645.76,IT
2016-02-16,657.98,IT
2016-02-17,673.27,IT
2016-02-18,668.83,IT
2016-02-19,670.33,IT
2016-02-22,679.95,IT
2016-02-23,667.43,IT
2016-02-24,673.38,IT
2016-02-25,682.1,IT
2016-02-26,680.17,IT
2016-02-29,675.63,IT
2016-03-01,696.43,IT
2016-03-02,697.7,IT
2016-03-03,697.26,IT
2016-03-04,699.68,IT
2016-03-07,694.55,IT
2016-03-08,689.19,IT
2016-03-09,696.27,IT
2016-03-10,695.41,IT
2016-03-11,707.57,IT
2016-03-14,708.07,IT
2016-03-15,711.03,IT
2016-03-16,718.87,IT
2016-03-17,722.2,IT
2016-03-18,724.05,IT
2016-03-21,726.38,IT
2016-03-22,727.18,IT
2016-03-23,722.8,IT
2016-03-24,723.78,IT
2016-03-28,721.73,IT
2016-03-29,733.14,IT
2016-03-30,738.26,IT
2016-03-31,737.12,IT
2016-04-01,743.45,IT
2016-04-04,739.66,IT
2016-04-05,731.78,IT
2016-04-06,739.5,IT
2016-04-07,728.9,IT
2016-04-08,729.2,IT
2016-04-11,727.82,IT
2016-04-12,731.96,IT
2016-04-13,742.01,IT
2016-04-14,741.21,IT
2016-04-15,737.78,IT
2016-04-18,740.67,IT
2016-04-19,735.99,IT
2016-04-20,737.58,IT
2016-04-21,736.71,IT
2016-04-22,722.7,IT
2016-04-25,721.68,IT
2016-04-26,718.85,IT
2016-04-27,712.8,IT
2016-04-28,703.04,IT
2016-04-29,696.81,IT
2016-05-02,701.4,IT
2016-05-03,695.62,IT
2016-05-04,692.58,IT
2016-05-05,692.67,IT
2016-05-06,697.55,IT
2016-05-09,697.63,IT
2016-05-10,706.86,IT
2016-05-11,702.11,IT
2016-05-12,699.25,IT
2016-05-13,697.27,IT
2016-05-16,706.97,IT
2016-05-17,699.38,IT
2016-05-18,703.01,IT
2016-05-19,698.92,IT
2016-05-20,707.2,IT
2016-05-23,706.47,IT
2016-05-24,721.46,IT
2016-05-25,726.77,IT
2016-05-26,728.54,IT
2016-05-27,732.65,IT
2016-05-31,733.57,IT
2016-06-01,731.73,IT
2016-06-02,730.75,IT
2016-06-03,727.66,IT
2016-06-06,729.89,IT
2016-06-07,731.08,IT
2016-06-08,733.7,IT
2016-06-09,733.13,IT
2016-06-10,725.36,IT
2016-06-13,717.24,IT
2016-06-14,718.17,IT
2016-06-15,716.21,IT
2016-06-16,717.95,IT
2016-06-17,711.22,IT
2016-06-20,715.01,IT
2016-06-21,719.73,IT
2016-06-22,716.54,IT
2016-06-23,727.3,IT
2016-06-24,696.41,IT
2016-06-27,680.23,IT
2016-06-28,694.06,IT
2016-06-29,705.59,IT
2016-06-30,713.04,IT
2016-07-01,713.96,IT
2016-07-05,708.76,IT
2016-07-06,712.51,IT
2016-07-07,714.27,IT
2016-07-08,726.32,IT
2016-07-11,730.94,IT
2016-07-12,737.95,IT
2016-07-13,737.27,IT
2016-07-14,743.22,IT
2016-07-15,742.04,IT
2016-07-18,747.48,IT
2016-07-19,746.6,IT
2016-07-20,756.94,IT
2016-07-21,753.12,IT
2016-07-22,757.01,IT
2016-07-25,756.05,IT
2016-07-26,759.25,IT
2016-07-27,765.1,IT
2016-07-28,767.72,IT
2016-07-29,768.74,IT
2016-08-01,771.8,IT
2016-08-02,765.42,IT
2016-08-03,768.31,IT
2016-08-04,772.11,IT
2016-08-05,781.24,IT
2016-08-08,781.09,IT
2016-08-09,782.57,IT
2016-08-10,779.92,IT
2016-08-11,782.63,IT
2016-08-12,782.08,IT
2016-08-15,785.86,IT
2016-08-16,781.49,IT
2016-08-17,781.19,IT
2016-08-18,781.79,IT
2016-08-19,783.36,IT
2016-08-22,782.89,IT
2016-08-23,785.76,IT
2016-08-24,781.55,IT
2016-08-25,782.52,IT
2016-08-26,783.65,IT
2016-08-29,785.92,IT
2016-08-30,784.06,IT
2016-08-31,782.9,IT
2016-09-01,785.64,IT
2016-09-02,788.55,IT
2016-09-06,792.26,IT
2016-09-07,794.2,IT
2016-09-08,787.19,IT
2016-09-09,768.76,IT
2016-09-12,781.81,IT
2016-09-13,776.87,IT
2016-09-14,781.35,IT
2016-09-15,794.66,IT
2016-09-16,792.05,IT
2016-09-19,790.15,IT
2016-09-20,790.01,IT
2016-09-21,798.65,IT
2016-09-22,803.07,IT
2016-09-23,795.35,IT
2016-09-26,790.18,IT
2016-09-27,799.26,IT
2016-09-28,801.79,IT
2016-09-29,797.28,IT
2016-09-30,801.72,IT
2016-10-03,798.64,IT
2016-10-04,797.34,IT
2016-10-05,800.87,IT
2016-10-06,802.67,IT
2016-10-07,800.8,IT
2016-10-10,806.31,IT
2016-10-11,796.83,IT
2016-10-12,797.31,IT
2016-10-13,792.39,IT
2016-10-14,796.07,IT
2016-10-17,793.9,IT
2016-10-18,799.08,IT
2016-10-19,799.21,IT
2016-10-20,797.35,IT
2016-10-21,801.93,IT
2016-10-24,811.68,IT
2016-10-25,808.82,IT
2016-10-26,804.52,IT
2016-10-27,800.95,IT
2016-10-28,800.66,IT
2016-10-31,800.64,IT
2016-11-01,794.08,IT
2016-11-02,788.71,IT
2016-11-03,780.84,IT
2016-11-04,777.71,IT
2016-11-07,795.85,IT
2016-11-08,799.59,IT
2016-11-09,797.67,IT
2016-11-10,784.97,IT
2016-11-11,788.69,IT
2016-11-14,775.19,IT
2016-11-15,785.35,IT
2016-11-16,792.6,IT
2016-11-17,798.1,IT
2016-11-18,796.32,IT
2016-11-21,804.81,IT
2016-11-22,805.78,IT
2016-11-23,801.57,IT
2016-11-25,804.58,IT
2016-11-28,803.83,IT
2016-11-29,805.24,IT
2016-11-30,795.89,IT
2016-12-01,777.69,IT
2016-12-02,781.07,IT
2016-12-05,789.15,IT
2016-12-06,790.66,IT
2016-12-07,805.65,IT
2016-12-08,808.51,IT
2016-12-09,814.17,IT
2016-12-12,811,IT
2016-12-13,820.98,IT
2016-12-14,818.93,IT
2016-12-15,821.81,IT
2016-12-16,815.63,IT
2016-12-19,820.64,IT
2016-12-20,823.25,IT
2016-12-21,821.78,IT
2016-12-22,819.26,IT
2016-12-23,819.84,IT
2016-12-27,823.5,IT
2016-12-28,816.3,IT
2016-12-29,815.97,IT
2016-12-30,807.95,IT
2017-01-03,815.12,IT
2017-01-04,818.01,IT
2017-01-05,819.77,IT
2017-01-06,827.6,IT
2017-01-09,829.21,IT
2017-01-10,828.59,IT
2017-01-11,834.03,IT
2017-01-12,831.75,IT
2017-01-13,834.02,IT
2017-01-17,831.04,IT
2017-01-18,833.76,IT
2017-01-19,831.66,IT
2017-01-20,835.97,IT
2017-01-23,836.5,IT
2017-01-24,845.11,IT
2017-01-25,854.17,IT
2017-01-26,852.39,IT
2017-01-27,855.21,IT
2017-01-30,848.2,IT
2017-01-31,843.03,IT
2017-02-01,849.35,IT
2017-02-02,849.56,IT
2017-02-03,855.35,IT
2017-02-06,856.55,IT
2017-02-07,860.08,IT
2017-02-08,861.51,IT
2017-02-09,863.97,IT
2017-02-10,865.88,IT
2017-02-13,871.5,IT
2017-02-14,873.98,IT
2017-02-15,877.44,IT
2017-02-16,879.29,IT
2017-02-17,881.48,IT
2017-02-21,886.09,IT
2017-02-22,887.51,IT
2017-02-23,886.52,IT
2017-02-24,888.27,IT
2017-02-27,887.66,IT
2017-02-28,884.05,IT
2017-03-01,897.1,IT
2017-03-02,891.06,IT
2017-03-03,892.74,IT
2017-03-06,891.28,IT
2017-03-07,892.58,IT
2017-03-08,893.48,IT
2017-03-09,892.96,IT
2017-03-10,897.57,IT
2017-03-13,898.61,IT
2017-03-14,896.32,IT
2017-03-15,901.71,IT
2017-03-16,903.8,IT
2017-03-17,904.38,IT
2017-03-20,905.31,IT
2017-03-21,891.97,IT
2017-03-22,899.07,IT
2017-03-23,896.17,IT
2017-03-24,896.61,IT
2017-03-27,897.53,IT
2017-03-28,903.95,IT
2017-03-29,905.81,IT
2017-03-30,907.12,IT
2017-03-31,906.21,IT
2017-04-03,904.89,IT
2017-04-04,904.82,IT
2017-04-05,901.95,IT
2017-04-06,901.54,IT
2017-04-07,900.93,IT
2017-04-10,899.57,IT
2017-04-11,895.64,IT
2017-04-12,892.07,IT
2017-04-13,888.68,IT
2017-04-17,897.33,IT
2017-04-18,896.64,IT
2017-04-19,895.94,IT
2017-04-20,904.7,IT
2017-04-21,904.64,IT
2017-04-24,916.39,IT
2017-04-25,922.11,IT
2017-04-26,919.71,IT
2017-04-27,925.25,IT
2017-04-28,928.33,IT
2017-05-01,936.19,IT
2017-05-02,939.04,IT
2017-05-03,937.79,IT
2017-05-04,938.05,IT
2017-05-05,940.98,IT
2017-05-08,944.92,IT
2017-05-09,946.36,IT
2017-05-10,949.98,IT
2017-05-11,948.56,IT
2017-05-12,951.57,IT
2017-05-15,956.88,IT
2017-05-16,961.62,IT
2017-05-17,934.74,IT
2017-05-18,940.2,IT
2017-05-19,944.86,IT
2017-05-22,953.85,IT
2017-05-23,954.61,IT
2017-05-24,959.16,IT
2017-05-25,966.67,IT
2017-05-26,966.77,IT
2017-05-30,969.77,IT
2017-05-31,966.84,IT
2017-06-01,969.59,IT
2017-06-02,979.69,IT
2017-06-05,980.4,IT
2017-06-06,978.62,IT
2017-06-07,981.24,IT
2017-06-08,984.72,IT
2017-06-09,957.79,IT
2017-06-12,949.99,IT
2017-06-13,958.08,IT
2017-06-14,953.01,IT
2017-06-15,948.43,IT
2017-06-16,946.68,IT
2017-06-19,962.37,IT
2017-06-20,954.87,IT
2017-06-21,961.3,IT
2017-06-22,961.75,IT
2017-06-23,968.18,IT
2017-06-26,962.45,IT
2017-06-27,946.39,IT
2017-06-28,958.9,IT
2017-06-29,941.33,IT
2017-06-30,940.28,IT
2017-07-03,932.29,IT
2017-07-05,941.97,IT
2017-07-06,933.87,IT
2017-07-07,945.57,IT
2017-07-10,953.28,IT
2017-07-11,956.67,IT
2017-07-12,969.19,IT
2017-07-13,972.39,IT
2017-07-14,981.08,IT
2017-07-17,981.52,IT
2017-07-18,986.79,IT
2017-07-19,992.29,IT
2017-07-20,992.71,IT
2017-07-21,991.97,IT
2017-07-24,994.48,IT
2017-07-25,992.74,IT
2017-07-26,994.72,IT
2017-07-27,986.55,IT
2017-07-28,985.67,IT
2017-07-31,980.4,IT
2017-08-01,985.56,IT
2017-08-02,990.35,IT
2017-08-03,986.91,IT
2017-08-04,989.57,IT
2017-08-07,995.36,IT
2017-08-08,994.04,IT
2017-08-09,994.37,IT
2017-08-10,972.66,IT
2017-08-11,979.93,IT
2017-08-14,995.63,IT
2017-08-15,997.92,IT
2017-08-16,1000.54,IT
2017-08-17,980.72,IT
2017-08-18,980.24,IT
2017-08-21,979.66,IT
2017-08-22,993.9,IT
2017-08-23,992.07,IT
2017-08-24,990.85,IT
2017-08-25,989.79,IT
2017-08-28,992.49,IT
2017-08-29,996.6,IT
2017-08-30,1004.93,IT
2017-08-31,1012.14,IT
2017-09-01,1011.68,IT
2017-09-05,1002.68,IT
2017-09-06,1004.51,IT
2017-09-07,1009.61,IT
2017-09-08,1000.91,IT
2017-09-11,1015.94,IT
2017-09-12,1017.29,IT
2017-09-13,1015.68,IT
2017-09-14,1011.9,IT
2017-09-15,1014.92,IT
2017-09-18,1014.6,IT
2017-09-19,1018.4,IT
2017-09-20,1013.53,IT
2017-09-21,1007.52,IT
2017-09-22,1008.16,IT
2017-09-25,993.8,IT
2017-09-26,997.74,IT
2017-09-27,1009.13,IT
2017-09-28,1010.57,IT
2017-09-29,1018.15,IT
2017-10-02,1018.94,IT
2017-10-03,1021.2,IT
2017-10-04,1019.69,IT
2017-10-05,1030.46,IT
2017-10-06,1033.46,IT
2017-10-09,1035.93,IT
2017-10-10,1036.34,IT
2017-10-11,1041.21,IT
2017-10-12,1041.64,IT
2017-10-13,1047.08,IT
2017-10-16,1050.95,IT
2017-10-17,1050.68,IT
2017-10-18,1053.83,IT
2017-10-19,1050.18,IT
2017-10-20,1057.29,IT
2017-10-23,1053.02,IT
2017-10-24,1056.78,IT
2017-10-25,1053.21,IT
2017-10-26,1056.84,IT
2017-10-27,1087.6,IT
2017-10-30,1092,IT
2017-10-31,1096.28,IT
2017-11-01,1097.08,IT
2017-11-02,1098.29,IT
2017-11-03,1107.65,IT
2017-11-06,1111.49,IT
2017-11-07,1112.74,IT
2017-11-08,1118.2,IT
2017-11-09,1108.69,IT
2017-11-10,1107.67,IT
2017-11-13,1107.52,IT
2017-11-14,1105.7,IT
2017-11-15,1096.33,IT
2017-11-16,1110.89,IT
2017-11-17,1103.47,IT
2017-11-20,1106.54,IT
2017-11-21,1119.76,IT
2017-11-22,1116.88,IT
2017-11-24,1122.93,IT
2017-11-27,1122.81,IT
2017-11-28,1124.85,IT
2017-11-29,1096.05,IT
2017-11-30,1106.52,IT
2017-12-01,1100.23,IT
2017-12-04,1078.97,IT
2017-12-05,1081.2,IT
2017-12-06,1089.34,IT
2017-12-07,1096.41,IT
2017-12-08,1101.07,IT
2017-12-11,1110.03,IT
2017-12-12,1107.11,IT
2017-12-13,1107.59,IT
2017-12-14,1106.74,IT
2017-12-15,1120.43,IT
2017-12-18,1128.9,IT
2017-12-19,1122.93,IT
2017-12-20,1121.89,IT
2017-12-21,1118.65,IT
2017-12-22,1117.81,IT
2017-12-26,1110.03,IT
2017-12-27,1111.83,IT
2017-12-28,1112.99,IT
2017-12-29,1106.18,IT
2018-01-02,1121.81,IT
2018-01-03,1133.99,IT
2018-01-04,1139.4,IT
2018-01-05,1152.81,IT
2018-01-08,1157.02,IT
2018-01-09,1154.03,IT
2018-01-10,1150.45,IT
2018-01-11,1155.94,IT
2018-01-12,1162.94,IT
2018-01-16,1158.12,IT
2018-01-17,1176.42,IT
2018-01-18,1178.45,IT
2018-01-19,1180.28,IT
2018-01-22,1190.51,IT
2018-01-23,1198.14,IT
2018-01-24,1187.27,IT
2018-01-25,1184.42,IT
